"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3200","","","","0"
"2009","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3200","","","","0"
"2010","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3000","","","","0"
"2011","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","2800","","","","0"
"2012","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3000","","","","0"
"2013","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3200","","","","0"
"2014","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3000","","","","0"
"2015","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","2000","","","","0"
"2016","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","2800","","","","0"
"2017","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3800","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","1600","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3800","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3900","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3527","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3200","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","3200","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115114007","5.16.29","4100","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","0","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","0","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","","F","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","","F","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","0","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","0","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v1000142962","5.16.42","0","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","0","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","0","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","0","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","0","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","0","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","0","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v1000142926","5.16.14","","F","","","0"
"2017","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","","..","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","500","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","100","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","0","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","","F","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","0","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","0","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642642","5.16.45","0","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142912","5.16.32","0","","","","0"
"1991","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","1213","","","","0"
"1992","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","600","","","","0"
"1993","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","400","","","","0"
"1994","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","800","","","","0"
"1995","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","600","","","","0"
"1996","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","800","","","","0"
"1997","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","2000","","","","0"
"1998","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","1200","","","","0"
"1999","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","800","","","","0"
"2000","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","600","","","","0"
"2001","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","900","","","","0"
"2002","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","1400","","","","0"
"2003","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","1200","","","","0"
"2004","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","1200","","","","0"
"2005","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","800","","","","0"
"2006","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","400","","","","0"
"2007","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2008","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2009","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2010","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2011","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2012","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2013","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2014","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2015","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2016","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2017","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","","..","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","40","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","700","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","100","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","448","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","400","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","300","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114008","5.16.10","200","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","0","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","0","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","0","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","","F","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","0","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","","F","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142988","5.16.30","0","","","","0"
"1991","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8804","","","","0"
"1992","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","12100","","","","0"
"1993","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10900","","","","0"
"1994","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10500","","","","0"
"1995","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10900","","","","0"
"1996","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","9500","","","","0"
"1997","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8900","","","","0"
"1998","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8500","","","","0"
"1999","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8100","","","","0"
"2000","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8500","","","","0"
"2001","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8600","","","","0"
"2002","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8900","","","","0"
"2003","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8500","","","","0"
"2004","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8900","","","","0"
"2005","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","9300","","","","0"
"2006","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10100","","","","0"
"2007","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8500","","","","0"
"2008","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10100","","","","0"
"2009","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8100","","","","0"
"2010","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","9300","","","","0"
"2011","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","9400","","","","0"
"2012","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8500","","","","0"
"2013","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8100","","","","0"
"2014","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10900","","","","0"
"2015","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10900","","","","0"
"2016","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10200","","","","0"
"2017","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10500","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","8900","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","7600","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","5700","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","12731","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","11600","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","10700","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114009","5.16.5","5800","","","","0"
"1991","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1992","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1993","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1994","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1995","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1996","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1997","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1998","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"1999","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2000","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2001","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2002","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2003","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2004","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2005","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2006","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2007","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2008","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2009","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2010","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2011","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2012","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2013","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2014","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2015","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2016","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2017","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","..","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","400","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","500","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","900","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","F","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","x","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","F","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115206","5.16.13","","F","","","0"
"1991","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1992","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1993","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1994","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1995","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1996","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1997","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1998","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"1999","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2000","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2001","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2002","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2003","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2004","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2005","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2006","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2007","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2008","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2009","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2010","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2011","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2012","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2013","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2014","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2015","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2016","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2017","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","","..","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","400","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","300","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","200","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","1123","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","100","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","200","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115207","5.16.7","600","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","300","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","200","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","200","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","706","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","100","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","0","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v1000143539","5.16.25","200","","","","0"
"2018","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","40","","","","0"
"2019","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","300","","","","0"
"2020","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","200","","","","0"
"2021","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","1117","","","","0"
"2022","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","100","","","","0"
"2023","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","200","","","","0"
"2024","New Brunswick","2021A000213","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v1000142798","5.16.43","600","","","","0"
"1991","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1992","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1993","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1994","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1995","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1996","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1997","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1998","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"1999","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
"2000","New Brunswick","2021A000213","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115115208","5.16.15","","..","","","0"
